WeekDay,Day,Month,Year,Tarih,Saat,Tuketim(MWh)
5,18,8,2017,18.08.2017,05:00,"31.670,55"
5,18,8,2017,18.08.2017,06:00,"30.750,12"
5,18,8,2017,18.08.2017,07:00,"32.720,14"
5,18,8,2017,18.08.2017,08:00,"38.282,30"
5,18,8,2017,18.08.2017,09:00,"41.509,01"
5,18,8,2017,18.08.2017,10:00,"43.053,36"
5,18,8,2017,18.08.2017,11:00,"44.006,92"
5,18,8,2017,18.08.2017,12:00,"42.469,90"
5,18,8,2017,18.08.2017,13:00,"41.937,18"
5,18,8,2017,18.08.2017,14:00,"44.247,42"
5,18,8,2017,18.08.2017,15:00,"44.550,24"
5,18,8,2017,18.08.2017,16:00,"43.732,93"
5,18,8,2017,18.08.2017,17:00,"42.022,29"
5,18,8,2017,18.08.2017,18:00,"40.692,62"
5,18,8,2017,18.08.2017,19:00,"40.077,02"
5,18,8,2017,18.08.2017,20:00,"40.957,12"
5,18,8,2017,18.08.2017,21:00,"39.989,80"
5,18,8,2017,18.08.2017,22:00,"39.133,44"
5,18,8,2017,18.08.2017,23:00,"38.028,62"
6,19,8,2017,19.08.2017,00:00,"36.042,11"
6,19,8,2017,19.08.2017,01:00,"34.421,04"
6,19,8,2017,19.08.2017,02:00,"33.325,59"
6,19,8,2017,19.08.2017,03:00,"32.273,78"
6,19,8,2017,19.08.2017,04:00,"31.887,24"
6,19,8,2017,19.08.2017,05:00,"31.396,37"
6,19,8,2017,19.08.2017,06:00,"30.262,87"
6,19,8,2017,19.08.2017,07:00,"31.578,55"
6,19,8,2017,19.08.2017,08:00,"35.713,97"
6,19,8,2017,19.08.2017,09:00,"38.863,12"
6,19,8,2017,19.08.2017,10:00,"40.392,62"
6,19,8,2017,19.08.2017,11:00,"41.438,36"
6,19,8,2017,19.08.2017,12:00,"40.265,59"
6,19,8,2017,19.08.2017,13:00,"41.232,37"
6,19,8,2017,19.08.2017,14:00,"41.630,41"
6,19,8,2017,19.08.2017,15:00,"41.063,45"
6,19,8,2017,19.08.2017,16:00,"40.316,84"
6,19,8,2017,19.08.2017,17:00,"39.136,30"
6,19,8,2017,19.08.2017,18:00,"38.790,51"
6,19,8,2017,19.08.2017,19:00,"38.312,53"
6,19,8,2017,19.08.2017,20:00,"39.587,35"
6,19,8,2017,19.08.2017,21:00,"38.618,65"
6,19,8,2017,19.08.2017,22:00,"38.024,96"
6,19,8,2017,19.08.2017,23:00,"36.600,68"
7,20,8,2017,20.08.2017,00:00,"34.602,94"
7,20,8,2017,20.08.2017,01:00,"33.107,42"
7,20,8,2017,20.08.2017,02:00,"31.822,69"
7,20,8,2017,20.08.2017,03:00,"30.907,80"
7,20,8,2017,20.08.2017,04:00,"30.390,29"
7,20,8,2017,20.08.2017,05:00,"29.808,78"
7,20,8,2017,20.08.2017,06:00,"28.278,25"
7,20,8,2017,20.08.2017,07:00,"28.474,84"
7,20,8,2017,20.08.2017,08:00,"30.303,13"
7,20,8,2017,20.08.2017,09:00,"32.143,49"
7,20,8,2017,20.08.2017,10:00,"33.493,92"
7,20,8,2017,20.08.2017,11:00,"34.614,03"
7,20,8,2017,20.08.2017,12:00,"34.584,15"
7,20,8,2017,20.08.2017,13:00,"35.419,85"
7,20,8,2017,20.08.2017,14:00,"35.698,19"
7,20,8,2017,20.08.2017,15:00,"35.748,13"
7,20,8,2017,20.08.2017,16:00,"35.659,75"
7,20,8,2017,20.08.2017,17:00,"34.913,15"
7,20,8,2017,20.08.2017,18:00,"34.919,34"
7,20,8,2017,20.08.2017,19:00,"35.782,41"
7,20,8,2017,20.08.2017,20:00,"37.183,24"
7,20,8,2017,20.08.2017,21:00,"36.346,86"
7,20,8,2017,20.08.2017,22:00,"35.966,29"
7,20,8,2017,20.08.2017,23:00,"34.944,59"
1,21,8,2017,21.08.2017,00:00,"33.211,66"
1,21,8,2017,21.08.2017,01:00,"31.843,48"
1,21,8,2017,21.08.2017,02:00,"30.943,28"
1,21,8,2017,21.08.2017,03:00,"30.273,80"
1,21,8,2017,21.08.2017,04:00,"29.833,76"
1,21,8,2017,21.08.2017,05:00,"29.636,76"
1,21,8,2017,21.08.2017,06:00,"28.905,37"
1,21,8,2017,21.08.2017,07:00,"30.985,15"
1,21,8,2017,21.08.2017,08:00,"37.012,76"
1,21,8,2017,21.08.2017,09:00,"40.424,66"
1,21,8,2017,21.08.2017,10:00,"41.700,43"
1,21,8,2017,21.08.2017,11:00,"42.849,71"
1,21,8,2017,21.08.2017,12:00,"41.672,96"
1,21,8,2017,21.08.2017,13:00,"42.716,16"
1,21,8,2017,21.08.2017,14:00,"43.554,12"
1,21,8,2017,21.08.2017,15:00,"43.458,53"
1,21,8,2017,21.08.2017,16:00,"43.097,76"
1,21,8,2017,21.08.2017,17:00,"41.941,11"
1,21,8,2017,21.08.2017,18:00,"40.041,04"
1,21,8,2017,21.08.2017,19:00,"39.430,29"
1,21,8,2017,21.08.2017,20:00,"40.650,26"
1,21,8,2017,21.08.2017,21:00,"39.654,67"
1,21,8,2017,21.08.2017,22:00,"38.839,36"
1,21,8,2017,21.08.2017,23:00,"37.498,45"
2,22,8,2017,22.08.2017,00:00,"35.281,11"
2,22,8,2017,22.08.2017,01:00,"33.677,22"
2,22,8,2017,22.08.2017,02:00,"32.693,04"
2,22,8,2017,22.08.2017,03:00,"31.941,53"
2,22,8,2017,22.08.2017,04:00,"31.510,86"
2,22,8,2017,22.08.2017,05:00,"31.384,32"
2,22,8,2017,22.08.2017,06:00,"30.615,71"
2,22,8,2017,22.08.2017,07:00,"32.367,31"
2,22,8,2017,22.08.2017,08:00,"37.392,08"
2,22,8,2017,22.08.2017,09:00,"40.462,45"
2,22,8,2017,22.08.2017,10:00,"41.503,76"
2,22,8,2017,22.08.2017,11:00,"42.147,36"
2,22,8,2017,22.08.2017,12:00,"40.476,09"
2,22,8,2017,22.08.2017,13:00,"41.322,61"
2,22,8,2017,22.08.2017,14:00,"42.356,04"
2,22,8,2017,22.08.2017,15:00,"42.051,31"
2,22,8,2017,22.08.2017,16:00,"41.069,01"
2,22,8,2017,22.08.2017,17:00,"39.980,37"
2,22,8,2017,22.08.2017,18:00,"38.826,00"
2,22,8,2017,22.08.2017,19:00,"38.958,85"
2,22,8,2017,22.08.2017,20:00,"39.654,90"
2,22,8,2017,22.08.2017,21:00,"38.591,08"
2,22,8,2017,22.08.2017,22:00,"38.075,13"
2,22,8,2017,22.08.2017,23:00,"36.279,67"
3,23,8,2017,23.08.2017,00:00,"34.447,80"
3,23,8,2017,23.08.2017,01:00,"32.771,13"
3,23,8,2017,23.08.2017,02:00,"32.002,01"
3,23,8,2017,23.08.2017,03:00,"31.150,41"
3,23,8,2017,23.08.2017,04:00,"30.791,56"
3,23,8,2017,23.08.2017,05:00,"30.601,24"
3,23,8,2017,23.08.2017,06:00,"29.614,82"
3,23,8,2017,23.08.2017,07:00,"31.226,11"
3,23,8,2017,23.08.2017,08:00,"36.430,74"
3,23,8,2017,23.08.2017,09:00,"39.561,72"
3,23,8,2017,23.08.2017,10:00,"40.581,64"
3,23,8,2017,23.08.2017,11:00,"41.425,53"
3,23,8,2017,23.08.2017,12:00,"40.096,48"
3,23,8,2017,23.08.2017,13:00,"41.182,13"
3,23,8,2017,23.08.2017,14:00,"42.046,66"
3,23,8,2017,23.08.2017,15:00,"41.802,26"
3,23,8,2017,23.08.2017,16:00,"40.986,84"
3,23,8,2017,23.08.2017,17:00,"40.251,90"
3,23,8,2017,23.08.2017,18:00,"38.928,56"
3,23,8,2017,23.08.2017,19:00,"39.184,23"
3,23,8,2017,23.08.2017,20:00,"39.726,14"
3,23,8,2017,23.08.2017,21:00,"38.694,25"
3,23,8,2017,23.08.2017,22:00,"38.107,83"
3,23,8,2017,23.08.2017,23:00,"36.697,63"
4,24,8,2017,24.08.2017,00:00,"34.619,37"
4,24,8,2017,24.08.2017,01:00,"33.023,49"
4,24,8,2017,24.08.2017,02:00,"32.149,08"
4,24,8,2017,24.08.2017,03:00,"31.275,81"
4,24,8,2017,24.08.2017,04:00,"31.000,71"
4,24,8,2017,24.08.2017,05:00,"30.363,00"
4,24,8,2017,24.08.2017,06:00,"29.384,84"
4,24,8,2017,24.08.2017,07:00,"31.327,31"
4,24,8,2017,24.08.2017,08:00,"36.357,92"
4,24,8,2017,24.08.2017,09:00,"39.526,42"
4,24,8,2017,24.08.2017,10:00,"40.521,83"
4,24,8,2017,24.08.2017,11:00,"41.382,26"
4,24,8,2017,24.08.2017,12:00,"40.256,59"
4,24,8,2017,24.08.2017,13:00,"41.336,06"
4,24,8,2017,24.08.2017,14:00,"42.500,39"
4,24,8,2017,24.08.2017,15:00,"42.200,99"
4,24,8,2017,24.08.2017,16:00,"41.904,25"
4,24,8,2017,24.08.2017,17:00,"40.988,52"
4,24,8,2017,24.08.2017,18:00,"39.463,31"
4,24,8,2017,24.08.2017,19:00,"39.574,35"
4,24,8,2017,24.08.2017,20:00,"40.280,59"
4,24,8,2017,24.08.2017,21:00,"39.199,04"
4,24,8,2017,24.08.2017,22:00,"38.508,23"
4,24,8,2017,24.08.2017,23:00,"36.953,29"
5,25,8,2017,25.08.2017,00:00,"34.746,39"
5,25,8,2017,25.08.2017,01:00,"33.074,35"
5,25,8,2017,25.08.2017,02:00,"31.993,74"
5,25,8,2017,25.08.2017,03:00,"31.229,41"
5,25,8,2017,25.08.2017,04:00,"30.916,22"
5,25,8,2017,25.08.2017,05:00,"30.906,47"
5,25,8,2017,25.08.2017,06:00,"29.841,97"
5,25,8,2017,25.08.2017,07:00,"31.395,08"
5,25,8,2017,25.08.2017,08:00,"36.409,01"
5,25,8,2017,25.08.2017,09:00,"39.392,60"
5,25,8,2017,25.08.2017,10:00,"40.339,47"
5,25,8,2017,25.08.2017,11:00,"41.566,55"
5,25,8,2017,25.08.2017,12:00,"40.127,24"
5,25,8,2017,25.08.2017,13:00,"39.669,48"
5,25,8,2017,25.08.2017,14:00,"41.924,03"
5,25,8,2017,25.08.2017,15:00,"41.870,56"
5,25,8,2017,25.08.2017,16:00,"41.652,72"
5,25,8,2017,25.08.2017,17:00,"40.305,69"
5,25,8,2017,25.08.2017,18:00,"38.877,61"
5,25,8,2017,25.08.2017,19:00,"38.999,19"
5,25,8,2017,25.08.2017,20:00,"39.853,26"
5,25,8,2017,25.08.2017,21:00,"38.701,26"
5,25,8,2017,25.08.2017,22:00,"37.949,99"
5,25,8,2017,25.08.2017,23:00,"36.629,97"
6,26,8,2017,26.08.2017,00:00,"34.726,35"
6,26,8,2017,26.08.2017,01:00,"33.173,64"
6,26,8,2017,26.08.2017,02:00,"31.818,82"
6,26,8,2017,26.08.2017,03:00,"31.159,30"
6,26,8,2017,26.08.2017,04:00,"30.757,69"
6,26,8,2017,26.08.2017,05:00,"30.401,98"
6,26,8,2017,26.08.2017,06:00,"29.029,42"
6,26,8,2017,26.08.2017,07:00,"30.336,66"
6,26,8,2017,26.08.2017,08:00,"34.404,62"
6,26,8,2017,26.08.2017,09:00,"37.296,94"
6,26,8,2017,26.08.2017,10:00,"38.515,98"
6,26,8,2017,26.08.2017,11:00,"39.309,84"
6,26,8,2017,26.08.2017,12:00,"38.035,31"
6,26,8,2017,26.08.2017,13:00,"38.676,85"
6,26,8,2017,26.08.2017,14:00,"39.455,53"
6,26,8,2017,26.08.2017,15:00,"38.994,27"
6,26,8,2017,26.08.2017,16:00,"38.415,30"
6,26,8,2017,26.08.2017,17:00,"37.505,47"
6,26,8,2017,26.08.2017,18:00,"37.031,32"
6,26,8,2017,26.08.2017,19:00,"37.839,71"
6,26,8,2017,26.08.2017,20:00,"38.339,56"
6,26,8,2017,26.08.2017,21:00,"37.450,85"
6,26,8,2017,26.08.2017,22:00,"36.775,44"
6,26,8,2017,26.08.2017,23:00,"35.355,73"
7,27,8,2017,27.08.2017,00:00,"33.123,86"
7,27,8,2017,27.08.2017,01:00,"31.581,52"
7,27,8,2017,27.08.2017,02:00,"30.561,29"
7,27,8,2017,27.08.2017,03:00,"29.468,44"
7,27,8,2017,27.08.2017,04:00,"29.397,35"
7,27,8,2017,27.08.2017,05:00,"29.053,28"
7,27,8,2017,27.08.2017,06:00,"27.254,30"
7,27,8,2017,27.08.2017,07:00,"27.589,31"
7,27,8,2017,27.08.2017,08:00,"29.655,99"
7,27,8,2017,27.08.2017,09:00,"31.377,03"
7,27,8,2017,27.08.2017,10:00,"32.775,05"
7,27,8,2017,27.08.2017,11:00,"33.796,93"
7,27,8,2017,27.08.2017,12:00,"33.495,27"
7,27,8,2017,27.08.2017,13:00,"34.362,09"
7,27,8,2017,27.08.2017,14:00,"34.698,77"
7,27,8,2017,27.08.2017,15:00,"34.812,53"
7,27,8,2017,27.08.2017,16:00,"34.364,21"
7,27,8,2017,27.08.2017,17:00,"33.991,89"
7,27,8,2017,27.08.2017,18:00,"33.676,76"
7,27,8,2017,27.08.2017,19:00,"35.041,42"
7,27,8,2017,27.08.2017,20:00,"36.240,81"
7,27,8,2017,27.08.2017,21:00,"35.338,11"
7,27,8,2017,27.08.2017,22:00,"35.090,61"
7,27,8,2017,27.08.2017,23:00,"33.445,87"
1,28,8,2017,28.08.2017,00:00,"32.251,26"
1,28,8,2017,28.08.2017,01:00,"30.815,37"
1,28,8,2017,28.08.2017,02:00,"29.783,87"
1,28,8,2017,28.08.2017,03:00,"29.072,69"
1,28,8,2017,28.08.2017,04:00,"28.797,88"
1,28,8,2017,28.08.2017,05:00,"28.634,95"
1,28,8,2017,28.08.2017,06:00,"27.797,72"
1,28,8,2017,28.08.2017,07:00,"29.105,39"
1,28,8,2017,28.08.2017,08:00,"34.063,71"
1,28,8,2017,28.08.2017,09:00,"37.392,98"
1,28,8,2017,28.08.2017,10:00,"38.789,10"
1,28,8,2017,28.08.2017,11:00,"39.612,95"
1,28,8,2017,28.08.2017,12:00,"38.787,71"
1,28,8,2017,28.08.2017,13:00,"39.719,56"
1,28,8,2017,28.08.2017,14:00,"40.699,09"
1,28,8,2017,28.08.2017,15:00,"40.418,61"
1,28,8,2017,28.08.2017,16:00,"40.285,28"
1,28,8,2017,28.08.2017,17:00,"39.300,62"
1,28,8,2017,28.08.2017,18:00,"38.010,62"
1,28,8,2017,28.08.2017,19:00,"38.202,13"
1,28,8,2017,28.08.2017,20:00,"38.863,96"
1,28,8,2017,28.08.2017,21:00,"37.517,45"
1,28,8,2017,28.08.2017,22:00,"37.354,28"
1,28,8,2017,28.08.2017,23:00,"35.890,48"
2,29,8,2017,29.08.2017,00:00,"33.525,54"
2,29,8,2017,29.08.2017,01:00,"31.945,14"
2,29,8,2017,29.08.2017,02:00,"30.850,24"
2,29,8,2017,29.08.2017,03:00,"30.096,57"
2,29,8,2017,29.08.2017,04:00,"29.728,25"
2,29,8,2017,29.08.2017,05:00,"29.729,85"
2,29,8,2017,29.08.2017,06:00,"28.480,52"
2,29,8,2017,29.08.2017,07:00,"29.614,16"
2,29,8,2017,29.08.2017,08:00,"33.866,70"
2,29,8,2017,29.08.2017,09:00,"36.954,90"
2,29,8,2017,29.08.2017,10:00,"38.273,56"
2,29,8,2017,29.08.2017,11:00,"39.048,32"
2,29,8,2017,29.08.2017,12:00,"38.309,06"
2,29,8,2017,29.08.2017,13:00,"38.999,46"
2,29,8,2017,29.08.2017,14:00,"39.370,77"
2,29,8,2017,29.08.2017,15:00,"39.416,10"
2,29,8,2017,29.08.2017,16:00,"38.676,37"
2,29,8,2017,29.08.2017,17:00,"37.554,33"
2,29,8,2017,29.08.2017,18:00,"36.389,77"
2,29,8,2017,29.08.2017,19:00,"37.256,96"
2,29,8,2017,29.08.2017,20:00,"37.456,05"
2,29,8,2017,29.08.2017,21:00,"36.310,02"
2,29,8,2017,29.08.2017,22:00,"35.792,57"
2,29,8,2017,29.08.2017,23:00,"33.678,46"
3,30,8,2017,30.08.2017,00:00,"31.867,75"
3,30,8,2017,30.08.2017,01:00,"30.036,05"
3,30,8,2017,30.08.2017,02:00,"29.082,06"
3,30,8,2017,30.08.2017,03:00,"28.196,09"
3,30,8,2017,30.08.2017,04:00,"27.559,33"
3,30,8,2017,30.08.2017,05:00,"27.290,85"
3,30,8,2017,30.08.2017,06:00,"25.972,64"
3,30,8,2017,30.08.2017,07:00,"26.576,51"
3,30,8,2017,30.08.2017,08:00,"29.327,41"
3,30,8,2017,30.08.2017,09:00,"31.460,88"
3,30,8,2017,30.08.2017,10:00,"32.868,80"
3,30,8,2017,30.08.2017,11:00,"33.623,30"
3,30,8,2017,30.08.2017,12:00,"33.208,18"
3,30,8,2017,30.08.2017,13:00,"33.763,68"
3,30,8,2017,30.08.2017,14:00,"34.101,04"
3,30,8,2017,30.08.2017,15:00,"33.736,72"
3,30,8,2017,30.08.2017,16:00,"33.053,44"
3,30,8,2017,30.08.2017,17:00,"32.293,04"
3,30,8,2017,30.08.2017,18:00,"32.191,68"
3,30,8,2017,30.08.2017,19:00,"33.146,75"
3,30,8,2017,30.08.2017,20:00,"33.337,55"
3,30,8,2017,30.08.2017,21:00,"32.702,93"
3,30,8,2017,30.08.2017,22:00,"31.933,83"
3,30,8,2017,30.08.2017,23:00,"30.594,96"
4,31,8,2017,31.08.2017,00:00,"28.738,72"
4,31,8,2017,31.08.2017,01:00,"27.176,61"
4,31,8,2017,31.08.2017,02:00,"26.040,56"
4,31,8,2017,31.08.2017,03:00,"25.173,21"
4,31,8,2017,31.08.2017,04:00,"24.697,28"
4,31,8,2017,31.08.2017,05:00,"24.370,75"
4,31,8,2017,31.08.2017,06:00,"23.180,62"
4,31,8,2017,31.08.2017,07:00,"23.515,77"
4,31,8,2017,31.08.2017,08:00,"25.549,71"
4,31,8,2017,31.08.2017,09:00,"27.280,06"
4,31,8,2017,31.08.2017,10:00,"28.301,02"
4,31,8,2017,31.08.2017,11:00,"28.920,98"
4,31,8,2017,31.08.2017,12:00,"28.902,86"
4,31,8,2017,31.08.2017,13:00,"28.872,28"
4,31,8,2017,31.08.2017,14:00,"28.599,86"
4,31,8,2017,31.08.2017,15:00,"28.617,56"
4,31,8,2017,31.08.2017,16:00,"28.521,82"
4,31,8,2017,31.08.2017,17:00,"28.393,44"
4,31,8,2017,31.08.2017,18:00,"28.588,30"
4,31,8,2017,31.08.2017,19:00,"29.955,21"
4,31,8,2017,31.08.2017,20:00,"30.795,82"
4,31,8,2017,31.08.2017,21:00,"30.312,03"
4,31,8,2017,31.08.2017,22:00,"29.425,48"
4,31,8,2017,31.08.2017,23:00,"27.213,43"
5,1,9,2017,1.09.2017,00:00,"25.889,18"
5,1,9,2017,1.09.2017,01:00,"23.756,77"
5,1,9,2017,1.09.2017,02:00,"22.437,90"
5,1,9,2017,1.09.2017,03:00,"21.659,93"
5,1,9,2017,1.09.2017,04:00,"21.318,37"
5,1,9,2017,1.09.2017,05:00,"21.577,68"
5,1,9,2017,1.09.2017,06:00,"21.506,92"
5,1,9,2017,1.09.2017,07:00,"21.492,58"
5,1,9,2017,1.09.2017,08:00,"21.861,90"
5,1,9,2017,1.09.2017,09:00,"21.958,39"
5,1,9,2017,1.09.2017,10:00,"22.366,51"
5,1,9,2017,1.09.2017,11:00,"22.404,94"
5,1,9,2017,1.09.2017,12:00,"22.898,80"
5,1,9,2017,1.09.2017,13:00,"23.049,80"
5,1,9,2017,1.09.2017,14:00,"23.231,60"
5,1,9,2017,1.09.2017,15:00,"23.317,72"
5,1,9,2017,1.09.2017,16:00,"23.724,99"
5,1,9,2017,1.09.2017,17:00,"24.075,52"
5,1,9,2017,1.09.2017,18:00,"24.938,87"
5,1,9,2017,1.09.2017,19:00,"26.563,63"
5,1,9,2017,1.09.2017,20:00,"27.746,02"
5,1,9,2017,1.09.2017,21:00,"27.306,46"
5,1,9,2017,1.09.2017,22:00,"26.548,98"
5,1,9,2017,1.09.2017,23:00,"25.224,52"
6,2,9,2017,2.09.2017,00:00,"24.330,58"
6,2,9,2017,2.09.2017,01:00,"23.107,87"
6,2,9,2017,2.09.2017,02:00,"22.292,96"
6,2,9,2017,2.09.2017,03:00,"21.616,50"
6,2,9,2017,2.09.2017,04:00,"21.285,17"
6,2,9,2017,2.09.2017,05:00,"21.089,31"
6,2,9,2017,2.09.2017,06:00,"19.948,81"
6,2,9,2017,2.09.2017,07:00,"20.214,22"
6,2,9,2017,2.09.2017,08:00,"21.731,60"
6,2,9,2017,2.09.2017,09:00,"23.261,09"
6,2,9,2017,2.09.2017,10:00,"24.875,49"
6,2,9,2017,2.09.2017,11:00,"25.368,90"
6,2,9,2017,2.09.2017,12:00,"25.351,78"
6,2,9,2017,2.09.2017,13:00,"25.493,69"
6,2,9,2017,2.09.2017,14:00,"25.381,10"
6,2,9,2017,2.09.2017,15:00,"25.261,93"
6,2,9,2017,2.09.2017,16:00,"25.412,44"
6,2,9,2017,2.09.2017,17:00,"25.560,41"
6,2,9,2017,2.09.2017,18:00,"26.299,69"
6,2,9,2017,2.09.2017,19:00,"27.579,70"
6,2,9,2017,2.09.2017,20:00,"28.762,56"
6,2,9,2017,2.09.2017,21:00,"27.788,66"
6,2,9,2017,2.09.2017,22:00,"27.490,34"
6,2,9,2017,2.09.2017,23:00,"26.543,37"
7,3,9,2017,3.09.2017,00:00,"25.121,97"
7,3,9,2017,3.09.2017,01:00,"23.811,36"
7,3,9,2017,3.09.2017,02:00,"23.017,86"
7,3,9,2017,3.09.2017,03:00,"22.374,41"
7,3,9,2017,3.09.2017,04:00,"22.020,75"
7,3,9,2017,3.09.2017,05:00,"21.692,02"
7,3,9,2017,3.09.2017,06:00,"20.543,37"
7,3,9,2017,3.09.2017,07:00,"20.965,17"
7,3,9,2017,3.09.2017,08:00,"22.432,63"
7,3,9,2017,3.09.2017,09:00,"24.086,15"
7,3,9,2017,3.09.2017,10:00,"25.603,08"
7,3,9,2017,3.09.2017,11:00,"26.511,63"
7,3,9,2017,3.09.2017,12:00,"26.668,52"
7,3,9,2017,3.09.2017,13:00,"27.018,46"
7,3,9,2017,3.09.2017,14:00,"26.934,47"
7,3,9,2017,3.09.2017,15:00,"27.019,05"
7,3,9,2017,3.09.2017,16:00,"26.817,38"
7,3,9,2017,3.09.2017,17:00,"26.953,12"
7,3,9,2017,3.09.2017,18:00,"27.464,95"
7,3,9,2017,3.09.2017,19:00,"29.236,10"
7,3,9,2017,3.09.2017,20:00,"29.989,03"
7,3,9,2017,3.09.2017,21:00,"29.231,47"
7,3,9,2017,3.09.2017,22:00,"28.536,11"
7,3,9,2017,3.09.2017,23:00,"27.557,97"
1,4,9,2017,4.09.2017,00:00,"26.278,00"
1,4,9,2017,4.09.2017,01:00,"24.736,66"
1,4,9,2017,4.09.2017,02:00,"23.997,23"
1,4,9,2017,4.09.2017,03:00,"23.292,36"
1,4,9,2017,4.09.2017,04:00,"22.954,99"
1,4,9,2017,4.09.2017,05:00,"22.742,26"
1,4,9,2017,4.09.2017,06:00,"21.598,04"
1,4,9,2017,4.09.2017,07:00,"22.176,17"
1,4,9,2017,4.09.2017,08:00,"23.890,85"
1,4,9,2017,4.09.2017,09:00,"25.859,33"
1,4,9,2017,4.09.2017,10:00,"27.631,93"
1,4,9,2017,4.09.2017,11:00,"28.581,11"
1,4,9,2017,4.09.2017,12:00,"28.862,32"
1,4,9,2017,4.09.2017,13:00,"29.521,69"
1,4,9,2017,4.09.2017,14:00,"29.628,16"
1,4,9,2017,4.09.2017,15:00,"29.614,54"
1,4,9,2017,4.09.2017,16:00,"29.463,37"
1,4,9,2017,4.09.2017,17:00,"29.547,72"
1,4,9,2017,4.09.2017,18:00,"30.055,47"
1,4,9,2017,4.09.2017,19:00,"31.088,46"
1,4,9,2017,4.09.2017,20:00,"32.418,23"
1,4,9,2017,4.09.2017,21:00,"31.383,02"
1,4,9,2017,4.09.2017,22:00,"30.989,55"
1,4,9,2017,4.09.2017,23:00,"29.658,74"
2,5,9,2017,5.09.2017,00:00,"28.420,04"
2,5,9,2017,5.09.2017,01:00,"27.173,21"
2,5,9,2017,5.09.2017,02:00,"26.296,24"
2,5,9,2017,5.09.2017,03:00,"25.645,78"
2,5,9,2017,5.09.2017,04:00,"25.279,97"
2,5,9,2017,5.09.2017,05:00,"25.373,25"
2,5,9,2017,5.09.2017,06:00,"24.740,80"
2,5,9,2017,5.09.2017,07:00,"26.889,72"
2,5,9,2017,5.09.2017,08:00,"32.518,82"
2,5,9,2017,5.09.2017,09:00,"35.987,14"
2,5,9,2017,5.09.2017,10:00,"37.421,10"
2,5,9,2017,5.09.2017,11:00,"38.590,33"
2,5,9,2017,5.09.2017,12:00,"37.999,43"
2,5,9,2017,5.09.2017,13:00,"39.123,82"
2,5,9,2017,5.09.2017,14:00,"40.116,55"
2,5,9,2017,5.09.2017,15:00,"40.025,09"
2,5,9,2017,5.09.2017,16:00,"39.560,50"
2,5,9,2017,5.09.2017,17:00,"38.575,05"
2,5,9,2017,5.09.2017,18:00,"37.532,77"
2,5,9,2017,5.09.2017,19:00,"37.827,62"
2,5,9,2017,5.09.2017,20:00,"38.205,49"
2,5,9,2017,5.09.2017,21:00,"37.073,02"
2,5,9,2017,5.09.2017,22:00,"36.701,74"
2,5,9,2017,5.09.2017,23:00,"35.246,33"
3,6,9,2017,6.09.2017,00:00,"32.834,56"
3,6,9,2017,6.09.2017,01:00,"31.454,72"
3,6,9,2017,6.09.2017,02:00,"30.620,14"
3,6,9,2017,6.09.2017,03:00,"29.894,51"
3,6,9,2017,6.09.2017,04:00,"29.641,48"
3,6,9,2017,6.09.2017,05:00,"29.575,28"
3,6,9,2017,6.09.2017,06:00,"28.935,98"
3,6,9,2017,6.09.2017,07:00,"30.056,55"
3,6,9,2017,6.09.2017,08:00,"34.609,23"
3,6,9,2017,6.09.2017,09:00,"37.697,11"
3,6,9,2017,6.09.2017,10:00,"38.212,87"
3,6,9,2017,6.09.2017,11:00,"39.209,52"
3,6,9,2017,6.09.2017,12:00,"37.889,13"
3,6,9,2017,6.09.2017,13:00,"38.784,86"
3,6,9,2017,6.09.2017,14:00,"39.160,05"
3,6,9,2017,6.09.2017,15:00,"38.993,70"
3,6,9,2017,6.09.2017,16:00,"38.601,83"
3,6,9,2017,6.09.2017,17:00,"37.523,16"
3,6,9,2017,6.09.2017,18:00,"36.423,99"
3,6,9,2017,6.09.2017,19:00,"37.254,61"
3,6,9,2017,6.09.2017,20:00,"37.268,69"
3,6,9,2017,6.09.2017,21:00,"36.328,31"
3,6,9,2017,6.09.2017,22:00,"35.694,86"
3,6,9,2017,6.09.2017,23:00,"34.122,64"
4,7,9,2017,7.09.2017,00:00,"31.931,74"
4,7,9,2017,7.09.2017,01:00,"30.568,44"
4,7,9,2017,7.09.2017,02:00,"29.879,41"
4,7,9,2017,7.09.2017,03:00,"28.895,31"
4,7,9,2017,7.09.2017,04:00,"28.730,74"
4,7,9,2017,7.09.2017,05:00,"28.982,92"
4,7,9,2017,7.09.2017,06:00,"28.201,89"
4,7,9,2017,7.09.2017,07:00,"29.420,65"
4,7,9,2017,7.09.2017,08:00,"33.953,23"
4,7,9,2017,7.09.2017,09:00,"36.622,40"
4,7,9,2017,7.09.2017,10:00,"37.669,13"
4,7,9,2017,7.09.2017,11:00,"38.334,85"
4,7,9,2017,7.09.2017,12:00,"36.988,70"
4,7,9,2017,7.09.2017,13:00,"38.070,96"
4,7,9,2017,7.09.2017,14:00,"39.002,07"
4,7,9,2017,7.09.2017,15:00,"39.003,42"
4,7,9,2017,7.09.2017,16:00,"38.475,72"
4,7,9,2017,7.09.2017,17:00,"37.713,90"
4,7,9,2017,7.09.2017,18:00,"36.526,04"
4,7,9,2017,7.09.2017,19:00,"37.196,07"
4,7,9,2017,7.09.2017,20:00,"37.431,40"
4,7,9,2017,7.09.2017,21:00,"36.164,03"
4,7,9,2017,7.09.2017,22:00,"35.724,91"
